,MSSubClass,LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,Id,lat,lon,IsRegularLotShape,IsLandLevel,IsLandSlopeGentle,IsElectricalSBrkr,IsGarageDetached,IsPavedDrive,HasShed,Remodeled,RecentRemodel,VeryNewHouse,HasMasVnr,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,SaleCondition_PriceDown,BoughtOffPlan,1stFlr_2ndFlr_Sf,All_Liv_SF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_1,Alley_2,Alley_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_Fin,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
774,0.0,4.597156711708115,16.878680205167836,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,2.055641538058108,14.179713812657004,14.179713812657004,9.178050664421775,1.5409627556327752,1.5409627556327752,2.055641538058108,1.5409627556327752,0.0,2.2596737867230705,11.724598476197201,0.7304631471189666,0.0,9.308253470184335,12.655543339095559,2.055641538058108,12.655543339095559,0.0,0.0,12.655543339095559,0.7304631471189666,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,2.6025944687727294,0.0,0.0,14.179713812657004,1.1943176378757767,9.78846071913494,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,8.576545449247062,0.0,0.0,0.0,0.0,0.0,0.0,2.6025944687727294,1.5409627556327752,776,42.031307,-93.626967,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.492017742920502,2.750250297485029,2.750250297485029,1.5409627556327752,0.0,12.73165675448797,0.0,1.5409627556327752,14.77133305482765,12.655543339095559,8.576545449247062,0.0,0.0,2.4562794772296286,2.4572715875628632,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
775,2.055641538058108,6.360099839069417,20.33281295667203,1.1943176378757767,1.5409627556327752,1.8203341036428238,1.5409627556327752,2.440268378362637,2.055641538058108,14.19064737641105,14.192206665778837,8.511219710154148,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,1.1943176378757767,2.2596737867230705,3.858806663498184,0.7304631471189666,0.0,13.48555093819047,13.52325434838364,2.055641538058108,13.52325434838364,0.0,0.0,13.52325434838364,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,2.440268378362637,2.6025944687727294,0.0,0.0,14.19064737641105,1.5409627556327752,11.721415035559403,1.5409627556327752,1.5409627556327752,1.1943176378757767,7.397497957722461,5.653921148278169,0.0,0.0,0.0,0.0,0.0,0.0,2.750250297485029,0.0,777,42.021051,-93.685643,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.745132396064701,2.750250297485029,3.128238685769432,1.8203341036428238,0.0,15.013092036016706,0.0,1.1943176378757767,15.734412852050287,13.52325434838364,5.653921148278169,0.0,0.7304631471189666,2.5050459509223653,2.505794360772788,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
776,2.055641538058108,6.65495044352145,21.04966887161457,1.1943176378757767,1.5409627556327752,1.8203341036428238,1.5409627556327752,2.055641538058108,2.055641538058108,14.141978564871918,14.141978564871918,0.0,1.5409627556327752,1.5409627556327752,1.5409627556327752,1.5409627556327752,0.0,2.055641538058108,11.37544729317354,0.7304631471189666,0.0,6.694190605394483,11.718228468762483,1.5409627556327752,11.812492076604793,0.0,0.0,11.812492076604793,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.055641538058108,2.6025944687727294,0.7304631471189666,1.1943176378757767,14.141978564871918,1.1943176378757767,9.951171656935063,1.5409627556327752,1.5409627556327752,1.1943176378757767,8.520649910578081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6025944687727294,0.0,778,42.033611,-93.669348,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.2014612941903655,2.750250297485029,2.750250297485029,1.5409627556327752,1.1943176378757767,12.92377212697392,0.0,1.1943176378757767,13.783583113361304,11.812492076604793,0.0,0.0,0.0,2.4051945615868005,2.406514428113739,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
777,3.4381104434026533,5.684506656824126,19.189157677365337,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.055641538058108,2.055641538058108,14.146716717260457,14.146716717260457,9.178050664421775,1.5409627556327752,1.5409627556327752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409627556327752,14.213967666552518,0.0,0.0,14.213967666552518,0.0,0.0,1.1943176378757767,0.0,1.8203341036428238,1.1943176378757767,1.5409627556327752,2.885846472488202,2.6025944687727294,1.1943176378757767,1.5409627556327752,14.146716717260457,1.1943176378757767,10.868631091996152,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,779,42.03554,-93.685131,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.2014612941903655,2.750250297485029,2.750250297485029,2.2596737867230705,2.2596737867230705,14.006760114075178,0.0,1.1943176378757767,14.213967666552518,14.213967666552518,0.0,0.0,0.0,2.541420246141221,2.5420230662219203,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
778,3.4381104434026533,6.172972078519893,20.08058615982076,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,2.055641538058108,14.146716717260457,14.146716717260457,6.448232316019433,1.5409627556327752,1.5409627556327752,1.8203341036428238,1.5409627556327752,1.5409627556327752,2.2596737867230705,12.054211355589617,0.7304631471189666,0.0,0.0,12.054211355589617,1.5409627556327752,12.136614936437766,0.0,0.0,12.136614936437766,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,1.8203341036428238,2.6025944687727294,0.0,0.0,14.146716717260457,1.1943176378757767,10.292419534723528,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440268378362637,0.0,780,42.031307,-93.626967,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.492017742920502,2.750250297485029,2.750250297485029,1.5409627556327752,0.0,13.326637822333092,0.0,1.1943176378757767,14.149872093127607,12.136614936437766,0.0,0.0,0.0,2.4252992400119564,2.426480259739035,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
779,2.055641538058108,5.7737732204907655,18.94009132890237,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.440268378362637,2.055641538058108,14.175018034740056,14.176583960216393,4.882972919330174,1.5409627556327752,1.5409627556327752,1.8203341036428238,1.8203341036428238,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,12.734008209055284,12.734008209055284,1.8203341036428238,12.77141361211901,0.0,0.0,12.77141361211901,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.2596737867230705,2.6025944687727294,0.7304631471189666,1.5409627556327752,14.175018034740056,1.1943176378757767,9.72807198077492,1.5409627556327752,1.5409627556327752,1.1943176378757767,8.315257068972656,3.9325102940665544,0.0,0.0,0.0,0.0,0.0,0.0,2.6025944687727294,0.7304631471189666,781,42.027885,-93.615692,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.745132396064701,2.750250297485029,2.750250297485029,1.5409627556327752,1.5409627556327752,12.660350457974777,0.0,1.1943176378757767,14.879241282623282,12.77141361211901,3.9325102940665544,0.0,0.0,2.463004108865082,2.463958919699852,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
780,2.885846472488202,5.831327892742091,18.57343391962117,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,2.055641538058108,14.170316253871071,14.170316253871071,0.0,1.8203341036428238,1.8203341036428238,1.8203341036428238,1.5409627556327752,0.0,2.055641538058108,9.63505597602595,0.7304631471189666,0.0,9.551935879863963,11.371898373430422,2.055641538058108,11.541317584499387,11.4835501066498,0.0,13.502566911770815,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,2.440268378362637,2.6025944687727294,0.0,0.0,14.170316253871071,1.1943176378757767,10.189934126006927,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,7.0878471178719655,0.0,0.0,0.0,0.0,0.0,0.0,2.750250297485029,0.0,782,42.03554,-93.685131,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.492017742920502,2.750250297485029,3.5304192649587702,1.8203341036428238,0.0,13.205653844855341,0.0,1.3782017963726023,14.712137678035727,13.502566911770815,7.0878471178719655,0.0,0.0,2.5039244897755157,2.504677845447856,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
781,2.055641538058108,5.88741871045203,21.888250554596166,1.1943176378757767,1.1943176378757767,1.8203341036428238,1.5409627556327752,2.440268378362637,2.055641538058108,14.184403604277843,14.185965540731983,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,13.124716747011943,13.124716747011943,2.055641538058108,13.160227391272157,0.0,0.0,13.160227391272157,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,2.2596737867230705,2.6025944687727294,0.0,0.0,14.184403604277843,1.1943176378757767,10.762620866392696,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,4.6477085871174175,0.0,0.0,0.0,0.0,0.0,0.0,2.6025944687727294,1.5409627556327752,783,42.021051,-93.685643,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.745132396064701,2.750250297485029,3.128238685769432,1.8203341036428238,0.0,13.881643736951705,0.0,1.1943176378757767,15.311839943052732,13.160227391272157,4.6477085871174175,0.0,0.0,2.4850816069896307,2.485922504906557,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
782,3.340760310539712,6.07328940298831,19.50185962777446,1.1943176378757767,1.5409627556327752,1.8203341036428238,1.5409627556327752,2.055641538058108,2.2596737867230705,14.1482947440103,14.1482947440103,6.732788372480494,1.5409627556327752,1.8203341036428238,1.8203341036428238,1.5409627556327752,1.1943176378757767,2.2596737867230705,12.387900672947353,0.7304631471189666,0.0,0.0,12.387900672947353,2.055641538058108,12.421571705312678,0.0,0.0,12.421571705312678,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,1.8203341036428238,2.6025944687727294,0.7304631471189666,1.5409627556327752,14.1482947440103,1.1943176378757767,10.749651012129235,1.5409627556327752,1.5409627556327752,1.1943176378757767,9.049252213846536,4.492017742920502,0.0,0.0,0.0,0.0,0.0,0.0,2.750250297485029,1.5409627556327752,784,42.031307,-93.626967,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.492017742920502,2.750250297485029,3.128238685769432,1.8203341036428238,1.5409627556327752,13.86633601291781,0.0,1.1943176378757767,14.492989253483675,12.421571705312678,4.492017742920502,0.0,0.0,2.4424893546940023,2.443561990138828,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
783,3.128238685769432,4.745132396064701,18.09729727004672,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,2.2596737867230705,14.045906601351142,14.184403604277843,0.0,1.5409627556327752,1.5409627556327752,1.5409627556327752,1.5409627556327752,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,11.303705150821374,11.303705150821374,2.055641538058108,11.303705150821374,11.303705150821374,0.0,13.270696004831407,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.750250297485029,2.6025944687727294,0.7304631471189666,1.8203341036428238,0.0,0.0,0.0,0.0,0.0,1.1943176378757767,0.0,8.954597211387142,7.247551425168361,0.0,0.0,0.0,0.0,0.0,2.6025944687727294,1.1943176378757767,785,42.028863,-93.615497,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.7304631471189666,0.0,0.0,0.7304631471189666,0.7304631471189666,4.792129643835174,0.0,2.750250297485029,1.5409627556327752,1.8203341036428238,0.0,0.0,1.1943176378757767,14.520201951720022,13.270696004831407,9.865134788128456,0.0,0.0,2.491221395932039,2.492032829271566,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
784,2.055641538058108,6.221213632878419,19.78985823905986,1.1943176378757767,1.8203341036428238,1.8203341036428238,1.5409627556327752,2.2596737867230705,2.055641538058108,14.1308990400563,14.1308990400563,0.0,1.5409627556327752,1.5409627556327752,1.5409627556327752,1.5409627556327752,0.0,1.5409627556327752,8.613173876275447,1.1943176378757767,10.868631091996152,10.226205916995328,13.037556678115813,1.5409627556327752,12.972368275687545,0.0,0.0,12.972368275687545,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,2.440268378362637,2.6025944687727294,0.7304631471189666,1.8203341036428238,14.1308990400563,1.1943176378757767,10.04572336669768,1.5409627556327752,1.5409627556327752,1.1943176378757767,0.0,0.0,0.0,0.0,8.070314193798698,0.0,0.0,0.0,3.011340243262834,1.5409627556327752,786,42.051321,-93.633798,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.7304631471189666,0.0,0.0,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,4.492017742920502,2.750250297485029,2.750250297485029,1.5409627556327752,1.8203341036428238,13.035403328659845,0.0,1.1943176378757767,15.159336608328998,12.972368275687545,8.070314193798698,0.0,0.0,2.4745069397694515,2.4754008071708062,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
